Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4047724628035551,225,269.998,150,2560.58,1.31535,2485.99,0.947264
4047732546017151,225,280,150,2558.87,1.2519,2487.69,0.952761
4047740464043127,225,289.993,150,2557.75,1.50004,2489.9,1.05593
4047748382018906,225,299.995,150,2557.22,1.13125,2492.3,0.882716
4047756300028130,225,309.998,150,2557.11,1.50982,2494.66,1.03822
4047764218017566,225,320,150,2557.02,1.36769,2496.75,0.97188
4047772136029705,225,329.993,150,2557.32,1.17663,2498.97,0.906744
4047780054018265,225,339.995,150,2558.69,1.6664,2500.83,1.06158
4047787972028772,225,349.998,150,2559.6,1.35282,2502.81,0.983728
4047795890015868,225,360,150,2560.53,1.33841,2504.33,0.97715
4047827072036719,305,0,150,2565.42,1.39465,2506.72,1.03535
4047834990016783,305,9.99298,150,2565.71,2.37423,2506.91,1.89013
4047842908039519,305,19.9953,150,2567.75,1.64052,2507.99,1.0485
4047850826016306,305,29.9977,150,2569.89,1.53239,2508.82,0.89549
4047858744027858,305,40,150,2572.14,1.3444,2509.22,0.846532
4047866662016526,305,49.993,150,2574.78,1.76797,2509.28,1.13053
4047874580046773,305,59.9953,150,2577.03,1.38613,2508.88,0.866107
4047882498016601,305,69.9977,150,2579.35,1.4825,2507.95,0.999319
4047890416035592,305,80,150,2581.59,1.36893,2506.71,0.995012
4047898334016928,305,89.993,150,2583.17,1.21365,2505,0.982996
4047906252029800,305,99.9953,150,2584.55,1.25595,2503.24,1.08054
4047914170018647,305,109.998,150,2585.37,1.4873,2501.24,1.25268
4047922088028063,305,120,150,2586.08,1.22727,2499.08,0.884889
4047930006017067,305,129.993,150,2586.57,1.27756,2496.85,1.1271
4047937924037282,305,139.995,150,2586.72,1.50558,2494.87,1.25486
4047945842016218,305,149.998,150,2586.54,1.25913,2492.96,1.06509
4047953760027817,305,160,150,2586.1,1.34897,2491.09,1.362
4047961678018873,305,169.993,150,2584.91,1.53301,2489.16,1.2729
4047969596035189,305,179.995,150,2583.56,1.63863,2487.64,1.25574
4047977514018924,305,189.998,150,2582.1,1.51337,2486.14,1.03409
4047985432030308,305,200,150,2580.04,1.22408,2484.98,0.861253
4047993350016707,305,209.993,150,2577.74,1.22852,2484.1,0.827794
4048001268034931,305,219.995,150,2575.33,1.41389,2483.56,0.965751
4048009186017191,305,229.998,150,2572.9,1.28419,2483.46,0.841506
4048017104037670,305,240,150,2570.44,1.19753,2483.74,0.821028
4048025022017446,305,249.993,150,2568.07,1.37702,2484.46,0.984852
4048032940042930,305,259.995,150,2565.83,1.15084,2485.53,0.862478
4048040858017221,305,269.998,150,2563.7,1.3905,2486.89,0.958296
4048048776029193,305,280,150,2562.18,1.49345,2488.78,1.09997
4048056694017440,305,289.993,150,2561.16,1.33641,2490.98,0.961879
4048064614018857,305,299.995,150,2560.49,1.25635,2493.24,0.894576
4048072532043561,305,309.998,150,2560.28,1.5011,2495.5,1.00896
4048080450017024,305,320,150,2560.1,1.2464,2497.67,0.859404
4048088368026836,305,329.993,150,2560.69,1.23806,2499.85,0.917136
4048096286018443,305,339.995,150,2561.39,1.35282,2501.86,0.99003
4048104204038707,305,349.998,150,2562.53,1.22503,2503.78,0.883249
4048112122015987,305,360,150,2563.75,1.28167,2505.48,0.974021
4048143304048958,385,0,150,2572.36,1.67675,2506.69,1.32376
4048151222016722,385,9.99298,150,2573.03,2.53581,2507.23,2.26097
4048159140037429,385,19.9953,150,2574.79,2.18196,2508.34,1.4009
4048167058017385,385,29.9977,150,2576.98,2.00681,2509.21,1.23158
4048174976028289,385,40,150,2579.31,1.92475,2509.61,1.19108
4048182894017784,385,49.993,150,2581.86,2.34708,2509.62,1.55266
4048190812053684,385,59.9953,150,2584.3,2.13554,2509.18,1.26806
4048198730017823,385,69.9977,150,2586.69,2.01842,2508.27,1.32845
4048206648035519,385,80,150,2588.87,1.89334,2506.99,1.30285
4048214566018991,385,89.993,150,2590.53,1.93349,2505.37,1.43791
4048222484026630,385,99.9953,150,2591.84,2.00311,2503.52,1.69541
4048230402016474,385,109.998,150,2592.65,2.03822,2501.42,1.64704
4048238320038430,385,120,150,2593.42,1.94579,2499.28,1.39446
4048246238016129,385,129.993,150,2593.94,1.85738,2497.07,1.60313
4048254156028605,385,139.995,150,2594.07,2.15006,2495.02,1.5328
4048262074016156,385,149.998,150,2593.98,2.10828,2493.16,1.49328
4048269992035916,385,160,150,2593.48,2.05707,2491.23,1.54369
4048277910015896,385,169.993,150,2592.29,2.14668,2489.29,1.51833
4048285828026823,385,179.995,150,2591,2.64095,2487.7,1.61944
4048293746018707,385,189.998,150,2589.37,2.17773,2486.28,1.49247
4048301664036763,385,200,150,2587.3,3.11603,2485.09,1.59094
4048309582016670,385,209.993,150,2585.05,1.96623,2484.19,1.33069
4048317500029998,385,219.995,150,2582.65,1.96899,2483.68,1.35151
4048325418016769,385,229.998,150,2580.1,1.94635,2483.43,1.29808
4048333336026113,385,240,150,2577.71,1.78988,2483.77,1.27865
4048341254015885,385,249.993,150,2575.42,1.96195,2484.54,1.40214
4048349172028036,385,259.995,150,2573.21,1.90763,2485.61,1.39437
4048357090018888,385,269.998,150,2571.08,2.02228,2486.95,1.38556
4048365008051776,385,280,150,2569.4,1.99349,2488.73,1.49637
4048372926015759,385,289.993,150,2568.54,1.84121,2491,1.29734
4048380844035711,385,299.995,150,2567.82,1.63518,2493.22,1.19929
4048388762019050,385,309.998,150,2567.61,1.84223,2495.49,1.27525
4048396680030542,385,320,150,2567.48,1.62955,2497.65,1.14353
4048404598018742,385,329.993,150,2568.09,1.86595,2499.72,1.28843
4048412516043565,385,339.995,150,2568.78,1.63953,2501.9,1.20054
4048420434016777,385,349.998,150,2569.54,1.57393,2503.61,1.14128
4048428352028532,385,360,150,2570.77,1.79996,2505.36,1.33276
4048459534018784,465,0,150,2567.11,1.62114,2506.58,1.22924
4048467452037452,465,9.99298,150,2567.6,2.5469,2506.91,2.37843
4048475370018787,465,19.9953,150,2569.55,1.77505,2508.16,1.27397
4048483288035991,465,29.9977,150,2571.7,1.32296,2509.02,0.975906
4048491206018730,465,40,150,2574.14,1.62609,2509.48,0.883547
4048499124038298,465,49.993,150,2576.5,1.84481,2509.46,1.019
4048507042018974,465,59.9953,150,2579.25,1.4003,2508.95,0.853412
4048514960028605,465,69.9977,150,2581.56,1.67197,2508.08,1.03926
4048522878018797,465,80,150,2583.68,1.40702,2506.78,1.01295
4048530796026772,465,89.993,150,2585.32,1.30779,2505.14,1.03912
4048538714019220,465,99.9953,150,2586.65,1.37949,2503.26,1.2545
4048546632027688,465,109.998,150,2587.55,1.76642,2501.22,1.62232
4048554550019187,465,120,150,2588.25,1.34235,2498.99,0.916413
4048562468027823,465,129.993,150,2588.9,1.68246,2496.97,1.01713
4048570386017235,465,139.995,150,2589,1.97403,2494.95,0.907795
4048578304041530,465,149.998,150,2588.98,1.85792,2492.99,0.9735
4048586222016530,465,160,150,2588.41,1.73241,2491.03,1.04112
4048594140038605,465,169.993,150,2587.1,2.44525,2489.01,1.2256
4048602058018753,465,179.995,150,2585.9,2.87321,2487.38,1.4181
4048609976027521,465,189.998,150,2584.06,1.56711,2486.01,1.28525
4048617894018396,465,200,150,2582.18,1.60422,2484.91,1.16494
4048625812028580,465,209.993,150,2579.83,1.22324,2483.98,0.752761
4048633730015940,465,219.995,150,2577.53,1.26444,2483.5,0.831049
4048641648027035,465,229.998,150,2575.01,1.23194,2483.28,0.733233
4048649566018931,465,240,150,2572.47,0.8247,2483.52,0.521744
4048657484042434,465,249.993,150,2570.18,1.00932,2484.25,0.865183
4048665402017242,465,259.995,150,2567.9,0.837783,2485.27,0.750721
4048673320027906,465,269.998,150,2565.85,1.03767,2486.64,0.707133
4048681238017065,465,280,150,2564.38,0.841258,2488.6,0.646223
4048689156028077,465,289.993,150,2563.25,0.988285,2490.67,0.614656
4048697074019492,465,299.995,150,2562.65,1.14785,2492.94,0.606604
4048704992030192,465,309.998,150,2562.41,1.57473,2495.15,0.555784
4048712910019040,465,320,150,2562.26,1.59543,2497.35,0.583866
4048720828028491,465,329.993,150,2562.81,1.21799,2499.48,0.728628
4048728746017555,465,339.995,150,2563.34,1.46077,2501.53,0.836751
4048736664028351,465,349.998,150,2564.34,1.26342,2503.51,0.835117
4048744582019058,465,360,150,2565.61,1.13093,2505.3,0.845562
4048784590017899,-15,0,300,2572.52,0.577126,2499.73,0.539618
4048792508028455,-15,9.99298,300,2573.41,1.9606,2499.18,2.0128
4048800428027843,-15,19.9953,300,2575.18,0.887612,2500.33,0.790131
4048808346018071,-15,29.9977,300,2577.94,1.09953,2501.56,0.803528
4048816264046207,-15,40,300,2580.19,0.901871,2501.97,0.613574
4048824182016898,-15,49.993,300,2582.73,1.04299,2501.88,0.553881
4048832100027982,-15,59.9953,300,2585.36,0.961621,2501.43,0.549427
4048840018016913,-15,69.9977,300,2587.64,0.731055,2500.46,0.558533
4048847936026965,-15,80,300,2590.34,0.872092,2499.07,0.669692
4048855854018465,-15,89.993,300,2591.73,0.941953,2497.21,0.684757
4048863772037180,-15,99.9953,300,2593.17,0.949672,2495.16,0.666933
4048871690016248,-15,109.998,300,2594.27,0.957605,2493.11,0.744098
4048879608047384,-15,120,300,2595.11,1.21415,2490.86,0.811233
4048887526016407,-15,129.993,300,2595.68,1.05822,2488.6,1.03395
4048895444036395,-15,139.995,300,2595.92,0.981741,2486.48,1.16408
4048903362017058,-15,149.998,300,2595.75,1.31206,2484.11,1.55795
4048911280027350,-15,160,300,2595.17,3.06849,2482.02,1.21576
4048919198017422,-15,169.993,300,2594.09,2.21246,2480.46,1.16263
4048927116030065,-15,179.995,300,2592.61,2.45163,2478.79,1.30629
4048935034015673,-15,189.998,300,2591.08,1.08496,2477.55,1.00354
4048942952028028,-15,200,300,2588.96,1.22726,2476.14,0.930828
4048950870018952,-15,209.993,300,2586.61,0.836172,2475.15,0.583897
4048958788043956,-15,219.995,300,2583.98,1.32409,2474.5,0.61475
4048966706017995,-15,229.998,300,2581.56,1.12479,2474.42,0.501221
4048974624028227,-15,240,300,2579.05,0.854025,2474.77,0.491459
4048982542017903,-15,249.993,300,2576.6,1.12251,2475.38,0.659708
4048990460028722,-15,259.995,300,2574.36,0.974824,2476.47,0.749892
4048998378015758,-15,269.998,300,2572.38,0.921185,2478.01,0.745286
4049006296028389,-15,280,300,2570.66,0.876225,2479.78,0.721143
4049014214016829,-15,289.993,300,2569.64,1.27691,2482.09,0.857923
4049022132034033,-15,299.995,300,2568.75,0.860957,2484.32,0.623957
4049030050017984,-15,309.998,300,2568.23,1.35082,2486.68,0.696718
4049037968028516,-15,320,300,2568.29,1.19793,2489.21,0.460128
4049045886019236,-15,329.993,300,2568.42,1.1727,2491.54,0.635694
4049053804031147,-15,339.995,300,2569.34,0.932291,2493.6,0.741311
4049061722018615,-15,349.998,300,2570.39,0.986961,2495.62,0.653934
4049069642017355,-15,360,300,2571.65,0.875014,2497.47,0.671892
4049100824029411,65,0,300,2566.15,0.665047,2499.52,0.719396
4049108742015942,65,9.99298,300,2567.6,1.5506,2499.12,1.67864
4049116660027446,65,19.9953,300,2569.45,0.754263,2500.19,0.737421
4049124578018454,65,29.9977,300,2571.51,0.794707,2500.93,0.70505
4049132496027389,65,40,300,2574.25,0.818514,2501.41,0.598458
4049140414015661,65,49.993,300,2576.4,1.04556,2501.34,0.589422
4049148332030344,65,59.9953,300,2578.72,0.758512,2500.88,0.548261
4049156252038685,65,69.9977,300,2581.44,0.729995,2499.98,0.621433
4049164170017885,65,80,300,2583.23,0.826983,2498.6,0.598042
4049172088027384,65,89.993,300,2585.33,0.770101,2496.91,0.612266
4049180006016664,65,99.9953,300,2586.73,0.932439,2494.81,0.693368
4049187924029103,65,109.998,300,2587.79,1.16383,2492.78,1.43496
4049195842016235,65,120,300,2588.55,0.760383,2490.77,0.996661
4049203760027799,65,129.993,300,2588.98,0.693414,2488.59,1.1747
4049211678018590,65,139.995,300,2589.18,0.643237,2486.61,1.21307
4049219596026362,65,149.998,300,2588.93,0.898615,2484.38,1.15619
4049227514019014,65,160,300,2588.33,1.03557,2482.4,1.06358
4049235432026725,65,169.993,300,2587.42,0.835775,2480.74,1.03404
4049243350017973,65,179.995,300,2586.12,0.958352,2479.18,0.952816
4049251268031540,65,189.998,300,2584.29,0.635402,2477.51,0.554923
4049259192028407,65,200,300,2582.13,0.786692,2476.11,0.669619
4049267110016498,65,209.993,300,2579.86,0.753975,2475.2,0.516374
4049275028036006,65,219.995,300,2577.38,1.10034,2474.62,0.490302
4049282946016334,65,229.998,300,2574.96,1.07805,2474.49,0.460709
4049290864029853,65,240,300,2572.53,0.807729,2474.76,0.522354
4049298782018713,65,249.993,300,2570.04,0.896944,2475.35,0.57539
4049306700027096,65,259.995,300,2567.73,0.729055,2476.49,0.613348
4049314618016304,65,269.998,300,2565.87,0.723974,2478.06,0.665183
4049322536036436,65,280,300,2564.36,0.83075,2480.07,0.691299
4049330454017615,65,289.993,300,2563.29,0.935762,2482.24,0.698868
4049338372026947,65,299.995,300,2562.4,0.73606,2484.43,0.590649
4049346290018843,65,309.998,300,2561.98,0.725972,2486.76,0.56054
4049354208035002,65,320,300,2562,0.897473,2488.97,0.504818
4049362126017682,65,329.993,300,2562.3,0.700562,2491.2,0.570307
4049370044027277,65,339.995,300,2563.02,0.801505,2493.34,0.62314
4049377962015741,65,349.998,300,2563.99,0.722235,2495.33,0.562157
4049385880043997,65,360,300,2565.38,0.644473,2497.2,0.619124
4049417062018336,145,0,300,2562.47,0.537846,2503.64,0.513422
4049424980027620,145,9.99298,300,2564.35,1.65606,2503.29,1.76548
4049432898017931,145,19.9953,300,2566.19,0.537282,2504.41,0.665012
4049440816027479,145,29.9977,300,2568.28,0.506759,2505.17,0.51367
4049448734015799,145,40,300,2570.82,0.790186,2505.64,0.521405
4049456652028430,145,49.993,300,2572.98,0.54547,2505.53,0.532836
4049464570017854,145,59.9953,300,2575.53,0.603249,2505.17,0.530297
4049472488053105,145,69.9977,300,2578.02,0.542171,2504.27,0.543491
4049480406017041,145,80,300,2580.23,0.553605,2502.96,0.462601
4049488324028173,145,89.993,300,2581.97,0.493573,2501.22,0.469403
4049496242018472,145,99.9953,300,2583.46,0.734934,2499.29,0.818141
4049504160027732,145,109.998,300,2584.5,0.848957,2497.31,1.26913
4049512078018980,145,120,300,2585.27,0.675421,2495.27,1.05752
4049519996054027,145,129.993,300,2585.78,0.694771,2493.11,1.12414
4049527914015923,145,139.995,300,2585.92,0.53506,2491.04,1.1921
4049535832035538,145,149.998,300,2585.58,0.661756,2488.81,1.16834
4049543750018854,145,160,300,2585.03,0.796816,2486.79,1.16965
4049551668038842,145,169.993,300,2584.03,0.778138,2485.12,1.08012
4049559586017477,145,179.995,300,2582.75,0.980313,2483.57,1.10684
4049567504047641,145,189.998,300,2580.94,0.53982,2481.9,0.519584
4049575422017408,145,200,300,2578.83,0.576426,2480.58,0.550918
4049583340040384,145,209.993,300,2576.56,0.606301,2479.62,0.486604
4049591258018132,145,219.995,300,2574.2,0.646585,2479.09,0.456648
4049599176028987,145,229.998,300,2571.76,0.717007,2478.93,0.498277
4049607094018471,145,240,300,2569.2,0.572308,2479.14,0.451637
4049615012054407,145,249.993,300,2566.81,0.659116,2479.77,0.558572
4049622930015678,145,259.995,300,2564.43,0.606499,2480.75,0.524115
4049630848027206,145,269.998,300,2562.44,0.640666,2482.27,0.507335
4049638766018021,145,280,300,2561.04,0.748623,2484.35,0.597361
4049646684028469,145,289.993,300,2559.87,0.674115,2486.4,0.54959
4049654602018337,145,299.995,300,2559.1,0.615132,2488.71,0.47291
4049662520039548,145,309.998,300,2558.63,0.636277,2491.09,0.463622
4049670438015868,145,320,300,2558.72,0.551385,2493.28,0.419933
4049678356028056,145,329.993,300,2559.07,0.570869,2495.47,0.46764
4049686274017023,145,339.995,300,2559.71,0.517038,2497.54,0.515556
4049694192029367,145,349.998,300,2560.83,0.559499,2499.65,0.563327
4049702110016570,145,360,300,2562.12,0.496424,2501.42,0.503254
4049733292036378,225,0,300,2560.52,0.69243,2506.55,0.607536
4049741210016813,225,9.99298,300,2562.65,1.59251,2506.24,1.76667
4049749128048597,225,19.9953,300,2564.44,0.807077,2507.29,0.686323
4049757046018353,225,29.9977,300,2566.52,0.672997,2508,0.55848
4049764964028236,225,40,300,2568.88,0.799279,2508.44,0.520498
4049772882016256,225,49.993,300,2571.04,0.597646,2508.4,0.49857
4049780800046264,225,59.9953,300,2574.06,0.828292,2508.24,0.700305
4049788718017207,225,69.9977,300,2576.02,0.663888,2507.21,0.547274
4049796636035167,225,80,300,2578.49,0.800223,2505.82,0.660702
4049804556034399,225,89.993,300,2580.11,0.555133,2504.15,0.452142
4049812474016047,225,99.9953,300,2581.67,0.943535,2502.4,0.924495
4049820392027647,225,109.998,300,2582.67,0.901092,2500.38,1.20011
4049828310018102,225,120,300,2583.45,0.8576,2498.36,0.874828
4049836228028250,225,129.993,300,2583.94,0.685463,2496.18,1.10096
4049844146017853,225,139.995,300,2584.13,0.602892,2494.19,1.0868
4049852064029849,225,149.998,300,2583.9,0.727005,2492.04,1.08621
4049859982017485,225,160,300,2583.39,0.88956,2490.16,1.19371
4049867900027788,225,169.993,300,2582.53,0.830381,2488.48,0.986396
4049875818017068,225,179.995,300,2580.96,1.18117,2486.64,1.16283
4049883736027576,225,189.998,300,2579.18,0.806778,2484.97,0.657187
4049891654017215,225,200,300,2577.18,0.697215,2483.68,0.612934
4049899572036111,225,209.993,300,2574.88,0.780977,2482.65,0.607207
4049907490017374,225,219.995,300,2572.42,0.826133,2481.98,0.629594
4049915408027114,225,229.998,300,2570,0.774796,2481.84,0.588458
4049923326016766,225,240,300,2567.41,0.682587,2482,0.588612
4049931244027861,225,249.993,300,2564.96,0.769375,2482.61,0.601891
4049939162016565,225,259.995,300,2562.73,0.732685,2483.77,0.596055
4049947080034668,225,269.998,300,2560.95,0.662287,2485.46,0.552577
4049954998015932,225,280,300,2559.41,0.761077,2487.41,0.638642
4049962916028600,225,289.993,300,2558.27,0.714336,2489.5,0.566808
4049970834015959,225,299.995,300,2557.42,0.675487,2491.74,0.527
4049978752037015,225,309.998,300,2556.97,0.719526,2493.96,0.565433
4049986670018987,225,320,300,2556.97,0.598994,2496.2,0.510671
4049994588026650,225,329.993,300,2557.2,0.559831,2498.28,0.510653
4050002506017418,225,339.995,300,2558.06,0.636554,2500.57,0.532079
4050010424030397,225,349.998,300,2559,0.584213,2502.6,0.496061
4050018342018453,225,360,300,2560.43,0.646084,2504.45,0.559596
4050049524036148,305,0,300,2563.21,0.922398,2507.36,0.729613
4050057442016356,305,9.99298,300,2565.78,1.54367,2507.34,1.81812
4050065360027968,305,19.9953,300,2567.67,1.12343,2508.36,0.908779
4050073278017679,305,29.9977,300,2569.72,0.8425,2509.06,0.666868
4050081196027539,305,40,300,2571.93,0.845843,2509.36,0.541284
4050089114017251,305,49.993,300,2574.04,1.40597,2509.29,0.94532
4050097032035918,305,59.9953,300,2576.82,0.900909,2509.13,0.622179
4050104950016750,305,69.9977,300,2578.95,0.989015,2508.19,0.688283
4050112868039437,305,80,300,2581.5,0.636052,2506.75,0.569956
4050120786018673,305,89.993,300,2583.16,0.698988,2505.05,0.603107
4050128704033501,305,99.9953,300,2584.6,0.984384,2503.34,0.96436
4050136622017524,305,109.998,300,2585.75,2.76703,2501.51,2.10655
4050144540056580,305,120,300,2586.8,1.36255,2499.59,1.29931
4050152458018992,305,129.993,300,2587.14,0.914889,2497.42,1.20358
4050160376036807,305,139.995,300,2587.16,2.0943,2495.37,1.70802
4050168294017831,305,149.998,300,2586.95,1.47281,2493.32,1.51246
4050176212045882,305,160,300,2586.4,1.88597,2491.36,1.79808
4050184130018554,305,169.993,300,2585.43,2.83477,2489.57,2.19759
4050192048036370,305,179.995,300,2584,4.19885,2487.59,3.0873
4050199966018089,305,189.998,300,2582.16,1.8801,2485.84,1.40327
4050207884028021,305,200,300,2580.1,2.56995,2484.53,1.84893
4050215802016029,305,209.993,300,2577.94,1.91863,2483.54,1.34222
4050223720039868,305,219.995,300,2575.86,3.90281,2483.09,2.77945
4050231638018816,305,229.998,300,2572.68,3.32397,2482.44,2.2775
4050239556039751,305,240,300,2570.66,2.30666,2483.01,1.65941
4050247474015759,305,249.993,300,2567.91,3.49882,2483.45,2.60781
4050255392026339,305,259.995,300,2565.91,2.41577,2484.76,1.75488
4050263310016986,305,269.998,300,2564.08,3.21556,2486.41,2.36042
4050271228027998,305,280,300,2562.11,3.56788,2488.1,2.55188
4050279146018873,305,289.993,300,2561.27,3.0374,2490.35,2.19297
4050287064035609,305,299.995,300,2560.1,2.30043,2492.29,1.65936
4050294982019009,305,309.998,300,2559.95,3.50003,2494.69,2.51471
4050302900034988,305,320,300,2559.96,1.82564,2496.94,1.33439
4050310818017032,305,329.993,300,2560.4,1.63943,2499.34,1.31107
4050318736027864,305,339.995,300,2561.06,1.69143,2501.48,1.22993
4050326654018811,305,349.998,300,2562.37,1.46831,2503.83,1.10759
4050334572036471,305,360,300,2563.69,1.17882,2505.44,0.954723
4050365768036477,385,0,300,2570.55,2.25157,2507.4,1.66911
4050373686016516,385,9.99298,300,2572.99,1.60924,2507.85,1.49103
4050381604047208,385,19.9953,300,2575.04,1.31554,2508.85,0.97823
4050389522016759,385,29.9977,300,2577.18,1.23468,2509.48,1.00609
4050397440035547,385,40,300,2579.39,1.2132,2509.72,0.959256
4050405358016871,385,49.993,300,2581.59,1.79498,2509.5,1.18084
4050413276034458,385,59.9953,300,2584.04,1.30545,2509.11,0.878814
4050421194018926,385,69.9977,300,2586.19,1.60317,2508.08,1.12009
4050429112034605,385,80,300,2588.48,1.54402,2506.85,1.09637
4050437030016265,385,89.993,300,2590.32,1.44694,2505.21,1.07687
4050444948035197,385,99.9953,300,2591.81,1.62987,2503.44,1.23069
4050452866016676,385,109.998,300,2592.85,2.28419,2501.47,1.56575
4050460784034504,385,120,300,2593.85,2.15204,2499.62,1.36561
4050468702018204,385,129.993,300,2594.42,1.79559,2497.61,1.50124
4050476620028015,385,139.995,300,2594.26,1.43627,2495.41,1.1815
4050484538019155,385,149.998,300,2594.1,2.20041,2493.35,1.95148
4050492456034462,385,160,300,2593.77,2.11012,2491.49,1.51577
4050500376028463,385,169.993,300,2592.62,1.65585,2489.47,1.29755
4050508294018439,385,179.995,300,2591.22,1.83005,2487.57,1.22629
4050516212034886,385,189.998,300,2589.4,0.962957,2485.79,0.708833
4050524130017974,385,200,300,2587.3,0.942242,2484.38,0.920669
4050532048042305,385,209.993,300,2585.14,1.01242,2483.43,0.607865
4050539966018469,385,219.995,300,2582.63,1.09997,2482.72,0.653037
4050547884035301,385,229.998,300,2580.11,0.893508,2482.54,0.540216
4050555802016876,385,240,300,2577.52,0.892251,2482.71,0.564593
4050563720026988,385,249.993,300,2575.17,1.00685,2483.53,0.93688
4050571638016388,385,259.995,300,2573.07,0.968009,2484.92,0.879593
4050579556028479,385,269.998,300,2571.25,1.16829,2486.49,0.823886
4050587474017831,385,280,300,2569.71,1.25688,2488.28,0.907967
4050595392027534,385,289.993,300,2568.4,1.18812,2490.31,0.825463
4050603310016730,385,299.995,300,2567.29,1.06104,2492.48,0.705164
4050611228027466,385,309.998,300,2566.94,1.30294,2494.89,0.779477
4050619146015737,385,320,300,2566.88,1.25287,2497.15,0.738496
4050627064027337,385,329.993,300,2567.68,1.05713,2499.59,0.769483
4050634982018740,385,339.995,300,2568.28,1.38883,2501.58,0.829274
4050642900050224,385,349.998,300,2569.57,1.07096,2503.87,0.746634
4050650818015660,385,360,300,2570.92,1.05461,2505.5,0.892525
4050682000032419,465,0,300,2565.26,1.26599,2507.26,1.07205
4050689918016023,465,9.99298,300,2567.84,1.66144,2508.44,1.89689
4050697836028990,465,19.9953,300,2570.07,1.01742,2509.41,1.06955
4050705754019002,465,29.9977,300,2572.32,0.852331,2509.95,1.16564
4050713672029126,465,40,300,2574.71,0.685814,2510.16,0.880824
4050721590016173,465,49.993,300,2577.13,0.953508,2509.92,0.614999
4050729508036257,465,59.9953,300,2579.39,1.0031,2509.22,0.554773
4050737426017581,465,69.9977,300,2581.57,0.808462,2508.2,0.664617
4050745344027872,465,80,300,2583.52,1.01243,2506.81,0.924493
4050753262016336,465,89.993,300,2585.23,1.10944,2505.09,0.946328
4050761180036143,465,99.9953,300,2586.63,1.47916,2503.31,1.09222
4050769130017029,465,109.998,300,2587.79,2.3443,2501.49,1.21478
4050777048048873,465,120,300,2588.72,2.26632,2499.49,1.00172
4050784990016755,465,129.993,300,2589.07,1.9697,2497.44,1.27052
4050792928046656,465,139.995,300,2589.09,1.99796,2495.26,1.14679
4050800846018643,465,149.998,300,2589.15,2.75512,2493.43,1.63484
4050808764041067,465,160,300,2588.38,2.27329,2491.34,1.40919
4050816682018959,465,169.993,300,2587.29,2.25461,2489.27,1.44906
4050824600030342,465,179.995,300,2585.8,1.89778,2487.28,1.24212
4050832518016394,465,189.998,300,2584.12,0.940097,2485.6,0.911384
4050840436028054,465,200,300,2582.03,1.26606,2484.14,1.22492
4050848354018089,465,209.993,300,2579.74,1.09558,2483.09,0.805557
4050856272035629,465,219.995,300,2577.25,0.888515,2482.44,0.570686
4050864190018236,465,229.998,300,2574.76,1.12714,2482.24,0.506804
4050872108028492,465,240,300,2572.13,0.957364,2482.42,0.488665
4050880026015828,465,249.993,300,2569.8,0.781567,2483.26,0.846437
4050887944035311,465,259.995,300,2567.81,1.03354,2484.72,1.06975
4050895862018159,465,269.998,300,2565.9,1.17444,2486.15,0.935855
4050903780044423,465,280,300,2564.14,1.19802,2487.88,0.961789
4050911698017718,465,289.993,300,2562.92,1.1247,2490.02,0.788385
4050919616029066,465,299.995,300,2562.24,1.13361,2492.25,0.595936
4050927534015861,465,309.998,300,2561.75,2.20448,2494.44,0.583219
4050935452035165,465,320,300,2561.62,1.6737,2496.67,0.488446
4050943370017389,465,329.993,300,2562.28,1.21857,2499.08,0.686437
4050951288026660,465,339.995,300,2563.02,1.91661,2501.16,0.931235
4050959206017464,465,349.998,300,2564.27,1.22819,2503.43,0.977456
4050967124036779,465,360,300,2565.53,1.19719,2505.14,1.02896
4051007138018931,-15,0,750,2570.52,0.582697,2498.74,0.440606
4051015056036879,-15,9.99298,750,2572.99,1.35648,2499.61,1.26506
4051022974018610,-15,19.9953,750,2575.24,1.18559,2500.38,0.635719
4051030892027834,-15,29.9977,750,2577.35,0.752206,2501.21,0.778336
4051038810017042,-15,40,750,2579.73,0.655577,2501.81,0.920248
4051046728039369,-15,49.993,750,2582.35,0.757255,2501.7,0.869718
4051054646018425,-15,59.9953,750,2585.42,1.01913,2501.49,0.769836
4051062564028224,-15,69.9977,750,2588.13,0.781039,2500.6,0.577678
4051070482017768,-15,80,750,2590.45,0.815482,2499.32,0.784925
4051078400028228,-15,89.993,750,2592.36,0.969954,2497.13,0.582453
4051086318017855,-15,99.9953,750,2593.93,1.19048,2494.57,0.584692
4051094236035839,-15,109.998,750,2594.93,1.19861,2491.79,0.725426
4051102154018375,-15,120,750,2595.5,1.18711,2488.87,0.624324
4051110072030094,-15,129.993,750,2595.52,1.28352,2486.16,0.530514
4051117990016626,-15,139.995,750,2595.2,1.97508,2484.35,0.626573
4051125908035449,-15,149.998,750,2594.58,1.59873,2482.18,0.689398
4051133826016257,-15,160,750,2593.88,1.03026,2480.23,0.73826
4051141744029105,-15,169.993,750,2592.67,1.23446,2477.94,0.787459
4051149662018168,-15,179.995,750,2590.9,1.0166,2475.54,0.76311
4051157580027296,-15,189.998,750,2588.8,0.876033,2473.51,0.785893
