Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4114313183221874,225,269.998,600,2557.49,0.817658,2482.9,0.983512
4114317101224105,225,280,600,2555.72,0.721628,2484.76,0.681471
4114321019224333,225,289.993,600,2554.57,0.701527,2486.92,0.97744
4114324937224404,225,299.995,600,2553.85,0.66684,2489.24,0.650304
4114328855223456,225,309.998,600,2553.17,0.578121,2491.61,0.468987
4114332773224211,225,320,600,2553.16,0.63564,2494.62,0.685071
4114336691223107,225,329.993,600,2554.09,0.664416,2497.31,0.714476
4114340609223538,225,339.995,600,2554.78,0.626694,2499.48,0.551327
4114344527222386,225,349.998,600,2556.01,0.733763,2501.66,0.715206
4114348445221617,225,360,600,2557.57,0.678914,2503.43,0.546796
4114375627222685,305,0,600,2560.84,1.07123,2506.76,1.04469
4114379545222816,305,9.99298,600,2563.2,0.970563,2508.46,1.14495
4114383463224076,305,19.9953,600,2565.69,0.716908,2509.43,0.765638
4114387381222923,305,29.9977,600,2568.14,0.83833,2509.8,0.618407
4114391299222923,305,40,600,2570.75,0.860816,2509.79,0.493166
4114395217223438,305,49.993,600,2573.27,0.81586,2509.51,0.606301
4114399135223042,305,59.9953,600,2575.83,0.7428,2509.06,0.555067
4114403053222645,305,69.9977,600,2578.33,0.791461,2508.17,0.656295
4114406971223592,305,80,600,2580.44,0.903076,2506.71,0.647102
4114410889222452,305,89.993,600,2582.5,0.709388,2505.33,0.566943
4114414807222883,305,99.9953,600,2583.66,1.09848,2503.43,0.914755
4114418725221623,305,109.998,600,2584.84,0.777478,2501.08,0.733588
4114422643222006,305,120,600,2585.64,0.823305,2498.43,0.867069
4114426561222774,305,129.993,600,2585.95,0.955334,2495.79,0.82325
4114430479222041,305,139.995,600,2586.16,1.39513,2494.06,0.999368
4114434397221261,305,149.998,600,2585.69,0.744076,2491.55,0.87436
4114438315221212,305,160,600,2585.32,0.972904,2489.64,1.21702
4114442233222784,305,169.993,600,2584.21,0.941676,2487.36,0.813861
4114446151221691,305,179.995,600,2582.57,0.805366,2485.02,0.625896
4114450069222123,305,189.998,600,2580.59,0.75638,2482.96,0.672967
4114453987222278,305,200,600,2578.38,0.99672,2481.37,0.615835
4114457905222626,305,209.993,600,2575.77,1.00272,2480.03,0.653928
4114461823222781,305,219.995,600,2573.07,0.909005,2479.29,0.710079
4114465741222433,305,229.998,600,2570.15,0.877862,2479.2,0.846718
4114469659223800,305,240,600,2567.54,0.824491,2479.78,0.845915
4114473577222444,305,249.993,600,2565.1,0.700534,2480.68,0.612209
4114477495223691,305,259.995,600,2563.11,1.22835,2482.53,0.909507
4114481413223703,305,269.998,600,2560.92,1.10529,2483.9,0.842993
4114485331221350,305,280,600,2559.86,1.04518,2486.19,0.651739
4114489249223486,305,289.993,600,2558.52,1.02031,2488.17,0.744717
4114493167223245,305,299.995,600,2557.43,0.840194,2490.42,0.540632
4114497085223653,305,309.998,600,2556.84,0.945947,2493.12,1.01805
4114501003226532,305,320,600,2557,0.931925,2495.76,0.896531
4114504921224216,305,329.993,600,2557.46,0.954663,2498.11,0.680432
4114508839221479,305,339.995,600,2558.33,0.952307,2500.57,0.549352
4114512757224382,305,349.998,600,2559.55,0.692446,2502.71,0.614883
4114516675221130,305,360,600,2561.31,0.759322,2504.62,0.644681
4114543857221837,385,0,600,2567.93,1.25629,2507.08,1.15176
4114547775223937,385,9.99298,600,2570.41,1.55056,2508.7,1.70251
4114551693221872,385,19.9953,600,2572.74,1.13673,2509.62,1.0614
4114555611223276,385,29.9977,600,2575.23,1.04536,2509.88,0.763917
4114559529223995,385,40,600,2577.81,1.06367,2509.84,0.668976
4114563447223167,385,49.993,600,2580.24,0.931176,2509.56,0.689145
4114567365222146,385,59.9953,600,2582.81,0.749476,2509.16,0.508761
4114571283221486,385,69.9977,600,2585.4,0.802938,2508.54,0.649458
4114575201224437,385,80,600,2587.7,0.921062,2507.23,0.763129
4114579119222421,385,89.993,600,2589.33,0.782925,2505.39,0.560131
4114583037222780,385,99.9953,600,2590.77,1.59341,2503.49,0.845958
4114586955221280,385,109.998,600,2591.88,1.68607,2501.29,0.948433
4114590873221735,385,120,600,2592.81,1.72753,2499.14,0.952027
4114594791223883,385,129.993,600,2593.2,1.74899,2496.42,0.785334
4114598709223582,385,139.995,600,2593.18,1.71018,2493.74,0.671199
4114602627224253,385,149.998,600,2592.7,1.12417,2491.27,0.770228
4114606545224061,385,160,600,2592.49,1.60383,2489.76,1.68058
4114610467221994,385,169.993,600,2591.31,1.45952,2487.39,0.954785
4114614385223878,385,179.995,600,2589.53,1.19262,2484.91,0.692305
4114618303222845,385,189.998,600,2587.66,1.02152,2482.92,0.870363
4114622221222089,385,200,600,2585.36,1.20982,2481.24,0.975826
4114626139221956,385,209.993,600,2582.79,1.56372,2479.94,0.595464
4114630057224320,385,219.995,600,2580.05,0.801425,2479.11,0.703108
4114633975222399,385,229.998,600,2577.26,1.24114,2479.27,1.16455
4114637893224259,385,240,600,2574.69,1.30607,2480.06,0.976296
4114641811221558,385,249.993,600,2572.33,0.777368,2481.12,0.817139
4114645729223682,385,259.995,600,2570.32,1.58845,2482.91,1.00725
4114649647223765,385,269.998,600,2568.43,2.22633,2484.45,1.30014
4114653565222049,385,280,600,2566.91,1.13214,2486.27,0.819614
4114657483224268,385,289.993,600,2565.83,1.69964,2488.46,0.75818
4114661401222107,385,299.995,600,2564.88,1.47068,2490.83,0.704794
4114665319223919,385,309.998,600,2564.25,1.55607,2493.19,0.543082
4114669237224026,385,320,600,2564.19,1.22466,2495.57,0.769954
4114673155223330,385,329.993,600,2564.58,1.31272,2498.04,0.743535
4114677073224241,385,339.995,600,2565.47,1.64442,2500.65,0.90115
4114680991221781,385,349.998,600,2566.56,1.14517,2502.71,0.756235
4114684909224144,385,360,600,2568.54,1.30511,2504.66,1.03716
4114712089221295,465,0,600,2563.46,1.41927,2507.26,1.18862
4114716007223670,465,9.99298,600,2565.72,2.34791,2508.34,2.76343
4114719925224534,465,19.9953,600,2568.08,1.38468,2509.5,2.07718
4114723843223453,465,29.9977,600,2570.74,1.04551,2509.95,0.787419
4114727761221461,465,40,600,2573.24,0.866847,2509.8,0.747558
4114731679222972,465,49.993,600,2575.85,0.895659,2509.39,0.649432
4114735597222600,465,59.9953,600,2578.55,0.894576,2509.06,0.52699
4114739515224459,465,69.9977,600,2580.82,1.13124,2508.05,0.826091
4114743433223631,465,80,600,2583.24,1.22489,2506.88,1.17626
4114747351223246,465,89.993,600,2584.76,1.25394,2505.18,1.00686
4114751269221278,465,99.9953,600,2586.17,1.88557,2503.17,0.893384
4114755187222537,465,109.998,600,2587.37,1.91751,2500.81,1.13508
4114759105221721,465,120,600,2588.09,2.70838,2498.83,0.792102
4114763023222068,465,129.993,600,2588.73,2.8013,2496.94,1.20492
4114766941224204,465,139.995,600,2589.01,2.56019,2494.69,0.864807
4114770861223980,465,149.998,600,2588.7,1.9182,2492.03,1.00945
4114774779223403,465,160,600,2587.81,2.09691,2489.37,0.861454
4114778697224207,465,169.993,600,2586.77,2.32093,2486.98,1.43239
4114782615221914,465,179.995,600,2585.23,1.1165,2484.69,0.718328
4114786533222658,465,189.998,600,2583.21,1.21299,2482.55,1.26399
4114790451223773,465,200,600,2580.85,1.35069,2480.84,1.20482
4114794369223689,465,209.993,600,2578.26,1.21938,2479.67,0.778521
4114798287221408,465,219.995,600,2575.53,0.816765,2478.88,0.659167
4114802205221960,465,229.998,600,2572.84,0.993502,2479.03,0.836172
4114806123223819,465,240,600,2570.04,1.10296,2479.56,0.790326
4114810041223651,465,249.993,600,2567.58,0.984529,2480.49,0.979678
4114813959222714,465,259.995,600,2565.67,2.45263,2482.45,1.46046
4114817877222666,465,269.998,600,2563.93,2.13633,2484.18,1.3875
4114821797222406,465,280,600,2562.47,1.71567,2486.03,1.23487
4114825715222082,465,289.993,600,2561.11,2.18283,2488.12,1.03339
4114829633223185,465,299.995,600,2559.92,2.17216,2490.51,0.966693
4114833551223773,465,309.998,600,2559.41,2.60986,2492.76,0.623452
4114837469221876,465,320,600,2559.59,2.00147,2495.41,0.676059
4114841387223639,465,329.993,600,2559.96,2.39685,2497.8,0.78187
4114845305221743,465,339.995,600,2560.89,2.64563,2500.26,1.20185
4114849223222546,465,349.998,600,2562.2,1.42106,2502.53,0.986109
4114853141221718,465,360,600,2563.93,1.83966,2504.31,1.42401
4114889153223525,-15,0,1000,2567.76,0.642705,2496.58,0.503975
4114893071222888,-15,9.99298,1000,2569.68,2.36643,2497.71,2.11963
4114896989223091,-15,19.9953,1000,2571.78,2.40709,2498.93,1.61782
4114900907222683,-15,29.9977,1000,2574.38,2.58798,2499.96,1.32505
4114904825223942,-15,40,1000,2577.42,2.57249,2500.69,0.831127
4114908743223294,-15,49.993,1000,2580.24,3.53913,2500.74,0.530559
4114912661222825,-15,59.9953,1000,2583.32,3.13686,2500.08,0.963351
4114916579224253,-15,69.9977,1000,2586.07,2.77057,2498.3,1.1145
4114920497223868,-15,80,1000,2588.41,2.19391,2496.16,1.50722
4114924415222176,-15,89.993,1000,2590.4,1.46048,2493.73,1.21242
4114928333222163,-15,99.9953,1000,2591.77,1.51625,2490.86,1.08191
4114932251222895,-15,109.998,1000,2592.63,1.33034,2487.91,1.05155
4114936169222426,-15,120,1000,2592.73,1.25153,2485.67,0.820636
4114940087222630,-15,129.993,1000,2592.42,1.36954,2483.61,1.50594
4114944005222641,-15,139.995,1000,2592.2,1.39068,2481.72,1.87825
4114947923223829,-15,149.998,1000,2591.57,1.37277,2479.13,0.791697
4114951841222448,-15,160,1000,2590.74,1.53911,2476.83,1.03856
4114955759223612,-15,169.993,1000,2589.69,1.19986,2474.52,1.49553
4114959677222843,-15,179.995,1000,2588.08,1.22115,2472.54,1.15311
4114963595222663,-15,189.998,1000,2586.2,1.77826,2470.51,1.55916
4114967513221126,-15,200,1000,2583.87,1.20742,2468.74,0.980845
4114971431221714,-15,209.993,1000,2581.21,1.20472,2467.25,0.963962
4114975349224581,-15,219.995,1000,2578.41,2.88484,2466.37,0.938226
4114979267223657,-15,229.998,1000,2575.42,2.81088,2466.06,0.714831
4114983185222864,-15,240,1000,2572.55,1.76338,2467.36,0.626555
4114987103222084,-15,249.993,1000,2571.86,3.64145,2468.19,1.41984
4114991021223727,-15,259.995,1000,2571.73,3.68775,2468.51,1.33436
4114994939223391,-15,269.998,1000,2571.19,3.11666,2468.22,1.28666
4114998857223414,-15,280,1000,2571.33,2.46236,2468.38,1.25356
4115002775222273,-15,289.993,1000,2571.25,3.23249,2468.36,1.60032
4115006693223497,-15,299.995,1000,2570.96,3.45306,2468.29,1.60981
4115010611223052,-15,309.998,1000,2570.91,3.05073,2468.53,1.43916
4115014529222188,-15,320,1000,2570.94,4.02679,2468.68,1.80502
4115018447223999,-15,329.993,1000,2570.85,3.70874,2468.9,1.55261
4115022365222883,-15,339.995,1000,2570.69,3.85748,2468.95,1.88872
4115026283222858,-15,349.998,1000,2570.7,3.73011,2468.85,2.09597
4115030201221190,-15,360,1000,2569.01,1.78703,2470.89,1.46932
4115057383222533,65,0,1000,2558.35,1.44907,2475.9,1.79083
4115061303221386,65,9.99298,1000,2557.19,1.42085,2477.51,2.39843
4115065221222213,65,19.9953,1000,2556.25,1.22146,2479.79,1.02945
4115069139223905,65,29.9977,1000,2555.91,0.85179,2482.12,0.991333
4115073057223340,65,40,1000,2556.03,1.24822,2485.64,1.27611
4115076975221731,65,49.993,1000,2556.73,0.83558,2488.33,0.744103
4115080893223339,65,59.9953,1000,2558.69,1.33343,2492.18,1.74536
4115084811221370,65,69.9977,1000,2559.88,1.16419,2494.39,1.3867
4115088729221466,65,80,1000,2561.75,1.82285,2496.52,1.80625
4115092647222113,65,89.993,1000,2563.74,1.92589,2498.05,1.38752
4115096565222017,65,99.9953,1000,2566.21,1.85929,2499.3,0.995623
4115100483224056,65,109.998,1000,2568.85,2.68493,2500.04,0.797374
4115104401223120,65,120,1000,2571.83,2.27709,2500.67,0.513812
4115108319222027,65,129.993,1000,2574.78,2.16659,2500.38,0.440352
4115112237221283,65,139.995,1000,2577.66,2.66439,2499.08,0.955994
4115116155224474,65,149.998,1000,2580.22,1.69579,2497.16,1.02826
4115120073221522,65,160,1000,2582.4,1.03642,2494.92,0.783035
4115123993221970,65,169.993,1000,2584.2,1.19856,2492.32,1.10331
4115127911222798,65,179.995,1000,2585.47,0.918191,2489.49,0.817748
4115131829221417,65,189.998,1000,2585.85,0.725115,2487.03,0.901352
4115135747222629,65,200,1000,2585.95,0.788028,2484.56,1.14872
4115139665224068,65,209.993,1000,2585.89,0.67446,2482.5,1.04448
4115143583221152,65,219.995,1000,2585.44,0.981795,2480.42,1.74007
4115147501221619,65,229.998,1000,2584.99,1.23547,2478.84,3.36377
4115151419221859,65,240,1000,2583.97,1.28017,2476.34,1.825
4115155337221150,65,249.993,1000,2582.82,1.3834,2474.3,1.69748
4115159255223465,65,259.995,1000,2580.98,1.25388,2471.75,1.3665
4115163173223153,65,269.998,1000,2578.98,1.89287,2469.67,1.42686
4115167091224352,65,280,1000,2576.51,2.42254,2467.92,1.2318
4115171009221724,65,289.993,1000,2573.67,2.3404,2466.54,0.753889
4115174927221399,65,299.995,1000,2570.79,2.80215,2465.97,0.713809
4115178845221243,65,309.998,1000,2567.82,3.37735,2466.53,0.548223
4115182763221722,65,320,1000,2565.37,2.99479,2468.37,1.16451
4115186681223378,65,329.993,1000,2563.24,3.02249,2469.98,1.55536
4115190599221985,65,339.995,1000,2561.56,2.89783,2471.4,1.89941
4115194517223833,65,349.998,1000,2560.38,1.72369,2473.36,1.56126
4115198439222474,65,360,1000,2558.83,1.20473,2474.83,1.41233
4115225621221213,145,0,1000,2555.36,0.645432,2480.32,0.560933
4115229539223061,145,9.99298,1000,2554.21,0.942589,2481.86,1.369
4115233457221740,145,19.9953,1000,2553.22,0.872833,2484.01,0.733487
4115237375221392,145,29.9977,1000,2552.74,0.566024,2486.19,1.09673
4115241293223143,145,40,1000,2552.99,0.867835,2490.2,1.97263
4115245211223275,145,49.993,1000,2554.19,0.748468,2493.57,0.640998
4115249129222770,145,59.9953,1000,2555.55,1.01109,2496.51,1.43985
4115253047221498,145,69.9977,1000,2556.79,0.682968,2498.81,0.671949
4115256965223093,145,80,1000,2558.48,0.662756,2500.85,0.644417
4115260883223321,145,89.993,1000,2560.46,0.74256,2502.49,0.617365
4115264801223692,145,99.9953,1000,2563.18,0.907435,2503.6,0.614725
4115268719222732,145,109.998,1000,2565.6,1.25313,2504.32,0.542593
4115272637223295,145,120,1000,2568.55,1.23413,2504.94,0.421822
4115276557223924,145,129.993,1000,2571.59,1.38449,2504.95,0.566025
4115280475221871,145,139.995,1000,2574.58,1.54055,2503.7,0.578662
4115284393221642,145,149.998,1000,2577.19,0.986171,2501.85,0.708504
4115288311222878,145,160,1000,2579.48,0.754479,2499.57,0.64894
4115292229223393,145,169.993,1000,2581.33,0.65655,2496.96,0.635336
4115296147224533,145,179.995,1000,2582.57,0.693776,2494.04,0.488135
4115300065224316,145,189.998,1000,2583.23,0.640335,2491.3,0.760722
4115303983221352,145,200,1000,2583.36,0.58081,2488.51,0.805057
4115307901224147,145,209.993,1000,2583,0.597456,2486.41,1.39105
4115311819222935,145,219.995,1000,2582.48,0.681236,2484.27,1.37617
4115315737222322,145,229.998,1000,2582.19,1.58977,2483.47,4.33161
4115319655223522,145,240,1000,2581.28,1.11398,2481.26,1.77199
4115323573224325,145,249.993,1000,2580.07,0.859462,2478.72,1.09553
4115327491223461,145,259.995,1000,2578.36,0.889545,2476.18,0.822497
4115331409224504,145,269.998,1000,2576.24,1.09424,2474.02,0.8228
4115335327222164,145,280,1000,2573.64,1.33714,2472.1,0.783367
4115339245222835,145,289.993,1000,2570.93,1.48784,2470.74,0.592644
4115343165221160,145,299.995,1000,2567.93,1.91458,2470.13,0.953556
4115347083223811,145,309.998,1000,2565.02,2.29795,2471.25,1.50434
4115351001222815,145,320,1000,2562.57,2.13835,2472.76,1.10388
4115354919221254,145,329.993,1000,2560.57,1.93845,2474.63,1.07635
4115358837222790,145,339.995,1000,2559.09,1.79495,2476.24,1.2713
4115362755222801,145,349.998,1000,2557.58,1.00111,2477.67,0.993067
4115366673222237,145,360,1000,2555.88,0.817643,2479.25,0.673153
4115393855221012,225,0,1000,2553.43,0.640544,2483.96,0.564592
4115397773223363,225,9.99298,1000,2552.38,0.842532,2485.49,0.679876
4115401691223075,225,19.9953,1000,2551.11,0.836388,2487.79,0.591459
4115405609222042,225,29.9977,1000,2550.74,0.590923,2489.99,0.616225
4115409527222318,225,40,1000,2551.03,0.776821,2493.77,2.23543
4115413445223625,225,49.993,1000,2552.12,0.890246,2497.38,2.23356
4115417363223493,225,59.9953,1000,2553.31,0.781601,2500.13,0.84198
4115421281221416,225,69.9977,1000,2554.5,0.724199,2502.36,0.612098
4115425199222376,225,80,1000,2556.32,0.84225,2504.57,0.815607
4115429117223491,225,89.993,1000,2558.27,0.526712,2506.11,0.475698
4115433035224523,225,99.9953,1000,2560.73,0.703477,2507.14,0.460734
4115436953221522,225,109.998,1000,2563.49,0.930313,2507.9,0.591004
4115440871224270,225,120,1000,2566.02,1.11533,2508.72,0.793065
4115444789224689,225,129.993,1000,2569.33,1.02692,2508.57,0.483301
4115448707222001,225,139.995,1000,2572.31,1.24907,2507.22,0.520171
4115452625221112,225,149.998,1000,2574.97,0.814719,2505.35,0.606337
4115456543222600,225,160,1000,2577.26,0.567481,2503.05,0.516845
4115460461223067,225,169.993,1000,2579.12,0.611451,2500.42,0.583537
4115464379224098,225,179.995,1000,2580.12,0.636968,2497.87,0.647044
4115468297224338,225,189.998,1000,2580.64,0.77063,2495.37,1.33658
4115472215221205,225,200,1000,2580.96,0.537442,2492.71,0.481346
4115476133221913,225,209.993,1000,2580.73,0.844367,2490.92,2.18343
4115480051222584,225,219.995,1000,2580.51,1.06175,2488.87,1.1726
4115483969223208,225,229.998,1000,2580.17,0.941144,2487.61,2.23043
4115487887224299,225,240,1000,2579.27,0.993894,2484.94,1.28145
4115491805222547,225,249.993,1000,2577.96,0.736485,2482.32,0.872659
4115495723221982,225,259.995,1000,2576.4,0.638163,2479.77,0.61604
4115499641224250,225,269.998,1000,2574.16,0.560036,2477.52,0.641799
4115503559221633,225,280,1000,2571.67,0.61138,2475.55,0.545199
4115507477222929,225,289.993,1000,2569.01,0.761934,2474.19,0.542973
4115511395221260,225,299.995,1000,2565.85,0.632342,2473.96,0.983189
4115515313221836,225,309.998,1000,2563.16,0.617362,2475.17,0.831425
4115519233222764,225,320,1000,2560.7,0.580537,2476.7,0.756001
4115523151222980,225,329.993,1000,2558.83,0.580956,2478.38,0.87622
4115527069223651,225,339.995,1000,2557.28,0.755564,2479.9,0.791278
4115530987224131,225,349.998,1000,2555.67,0.648817,2481.17,0.636499
4115534905221946,225,360,1000,2553.87,0.789825,2482.8,0.576761
4115562085222528,305,0,1000,2556.75,0.705066,2485.29,0.563698
4115566003222768,305,9.99298,1000,2555.87,1.26202,2487.06,1.29218
4115569921224027,305,19.9953,1000,2555.02,1.11975,2489.46,0.645614
4115573839224087,305,29.9977,1000,2554.77,1.11897,2491.76,0.680997
4115577757223138,305,40,1000,2555.09,1.53348,2495.51,1.74406
4115581675222946,305,49.993,1000,2556.1,1.09056,2498.74,1.77741
4115585593224109,305,59.9953,1000,2557.15,1.09193,2501.34,1.38763
4115589511223737,305,69.9977,1000,2558.41,1.3125,2503.66,1.4123
4115593429223028,305,80,1000,2560.09,1.49106,2505.51,1.39732
4115597347222788,305,89.993,1000,2561.88,1.34695,2507.08,1.13962
4115601265223351,305,99.9953,1000,2564.61,1.53014,2507.69,0.787615
4115605183222787,305,109.998,1000,2567.01,2.18114,2508.76,0.79573
4115609103224231,305,120,1000,2569.85,2.34576,2509.87,0.978749
4115613021221963,305,129.993,1000,2572.93,2.17443,2509.42,0.584493
4115616939224158,305,139.995,1000,2575.86,2.64158,2508.01,0.902894
4115620857224506,305,149.998,1000,2578.55,1.89289,2506.14,1.02349
4115624775223401,305,160,1000,2580.85,1.31776,2503.89,1.16451
4115628693221373,305,169.993,1000,2582.66,1.49573,2501.25,1.35869
4115632611222728,305,179.995,1000,2583.46,0.913256,2499.04,1.39293
4115636531222324,305,189.998,1000,2584.04,0.738735,2496.76,1.19594
4115640449223140,305,200,1000,2584.43,0.684712,2493.96,0.885013
4115644367224579,305,209.993,1000,2584.36,0.76126,2491.87,1.59804
4115648285222455,305,219.995,1000,2584.19,1.13119,2489.91,1.31097
4115652203221326,305,229.998,1000,2583.83,1.54311,2488.69,3.46049
4115656121222166,305,240,1000,2583.09,1.07152,2486.03,1.36127
4115660039223665,305,249.993,1000,2581.84,0.858535,2483.32,0.923642
4115663957221097,305,259.995,1000,2580.17,1.0975,2480.64,0.794365
4115667875222488,305,269.998,1000,2578,1.13462,2478.39,0.872989
4115671793223520,305,280,1000,2575.51,1.07599,2476.43,0.645001
4115675711222463,305,289.993,1000,2572.75,1.22748,2475.12,0.752489
4115679629223183,305,299.995,1000,2569.75,1.25527,2474.38,0.695033
4115683547224466,305,309.998,1000,2567.05,1.8034,2476.55,1.52338
4115687465222342,305,320,1000,2564.62,1.44997,2478.04,1.21024
4115691383222605,305,329.993,1000,2562.82,1.67112,2479.64,1.02441
4115695301222065,305,339.995,1000,2561.22,2.00466,2480.93,1.32925
4115699219224236,305,349.998,1000,2559.32,1.50545,2482.03,1.20283
4115703137222364,305,360,1000,2557.53,1.13325,2483.73,1.2103
4115730321223496,385,0,1000,2563.7,1.30704,2485.3,1.14032
4115734239224575,385,9.99298,1000,2562.94,1.87971,2487.34,1.47692
4115738157222511,385,19.9953,1000,2561.96,1.58124,2489.61,1.0919
4115742075221154,385,29.9977,1000,2561.72,1.29529,2491.72,0.641544
4115745993221454,385,40,1000,2562.15,1.13146,2495.32,1.29106
4115749911222185,385,49.993,1000,2563.01,1.0034,2498.71,1.82382
4115753829223841,385,59.9953,1000,2564.01,1.26244,2501.15,1.23561
4115757747223384,385,69.9977,1000,2565.43,1.28333,2503.81,1.29052
4115761667221925,385,80,1000,2567.22,1.90008,2505.07,1.94139
4115765585222500,385,89.993,1000,2569.1,2.17483,2506.51,1.41603
4115769503224599,385,99.9953,1000,2571.08,2.52044,2508.68,1.59462
4115773421221671,385,109.998,1000,2573.94,3.42961,2508.89,1.13328
4115777339223902,385,120,1000,2576.71,3.1842,2509.83,1.20403
4115781257221934,385,129.993,1000,2579.8,2.88931,2509.19,0.681957
4115785175222041,385,139.995,1000,2582.86,3.24794,2507.88,0.972948
4115789093223745,385,149.998,1000,2585.41,2.04407,2505.98,1.15847
4115793011223588,385,160,1000,2587.68,1.59646,2503.63,1.35517
4115796929222064,385,169.993,1000,2589.51,1.78267,2501.03,1.94997
4115800847224067,385,179.995,1000,2590.06,1.27371,2499.15,1.30728
4115804765221391,385,189.998,1000,2590.69,0.871126,2496.52,1.61833
4115808683224126,385,200,1000,2591.23,1.15122,2494.31,1.23112
4115812601224042,385,209.993,1000,2591.38,1.03785,2492.01,1.06353
4115816519221521,385,219.995,1000,2591.08,0.986017,2490.42,2.1646
4115820439221214,385,229.998,1000,2590.88,1.65097,2488.57,2.12356
4115824357222821,385,240,1000,2589.98,1.2827,2485.8,1.47306
4115828275221753,385,249.993,1000,2588.81,1.26963,2483.07,1.21103
4115832193221596,385,259.995,1000,2586.98,1.41288,2480.32,1.05039
4115836111222868,385,269.998,1000,2584.96,1.60259,2478.06,0.975241
4115840029222255,385,280,1000,2582.45,1.45225,2476.17,1.00397
4115843947222783,385,289.993,1000,2579.72,1.5201,2474.87,1.23777
4115847865222374,385,299.995,1000,2576.79,1.74638,2474.44,0.936396
4115851783222145,385,309.998,1000,2574,1.71764,2476.28,0.656837
4115855701223177,385,320,1000,2571.89,1.26719,2478.28,1.04902
4115859619221808,385,329.993,1000,2570.05,2.15649,2479.58,1.00697
4115863537222324,385,339.995,1000,2568.31,2.47782,2480.75,1.50862
4115867455223583,385,349.998,1000,2566.23,1.86709,2481.75,1.49111
4115871373221375,385,360,1000,2564.38,1.24986,2483.61,1.51822
4115898553221873,465,0,1000,2570.58,9.07337,2510.29,1.54836
4115902471222413,465,9.99298,1000,2573.86,3.29704,2509.79,0.644391
4115906389221440,465,19.9953,1000,2576.96,2.96565,2508.44,0.664984
4115910307221596,465,29.9977,1000,2579.53,2.79976,2506.95,1.62464
4115914225221715,465,40,1000,2582.16,1.56025,2504.73,1.19782
4115918143222435,465,49.993,1000,2584.18,1.0695,2502.26,1.00392
4115922061223094,465,59.9953,1000,2585.57,1.16682,2499.8,0.900161
4115925979222014,465,69.9977,1000,2586.68,1.32522,2497.05,0.749623
4115929897223009,465,80,1000,2586.98,2.68408,2494.53,2.09551
4115933815222625,465,89.993,1000,2587.06,3.16236,2493.08,2.09222
4115937733221652,465,99.9953,1000,2586.64,2.9483,2491.48,1.26963
4115941651223056,465,109.998,1000,2586.51,2.39415,2489.4,1.15674
4115945569224207,465,120,1000,2585.85,1.89526,2486.75,0.89347
4115949487224675,465,129.993,1000,2585,1.85368,2484.07,1.08587
4115953405222406,465,139.995,1000,2583.61,2.3473,2481.3,1.89327
4115957323223018,465,149.998,1000,2581.62,1.81302,2478.86,1.54095
4115961241222621,465,160,1000,2579.32,1.34882,2476.79,1.22294
4115965159221216,465,169.993,1000,2576.64,2.05489,2475.19,1.56702
4115969077222656,465,179.995,1000,2573.59,1.12695,2474.16,1.43977
4115972995223807,465,189.998,1000,2570.8,1.41502,2475.87,0.960717
4115976913222859,465,200,1000,2568.36,2.00739,2477.59,0.522689
4115980831224334,465,209.993,1000,2566.36,2.32869,2478.94,1.26281
4115984749224490,465,219.995,1000,2564.55,1.6784,2479.86,1.1692
4115988667224009,465,229.998,1000,2562.55,1.91002,2480.92,1.01891
4115992585221117,465,240,1000,2560.48,2.05172,2482.86,1.66303
4115996503223900,465,249.993,1000,2558.99,1.68602,2484.74,1.37784
4116000421222004,465,259.995,1000,2557.95,1.85792,2486.7,0.756145
4116004339223059,465,269.998,1000,2557.06,1.87196,2489.28,0.568222
4116008257223275,465,280,1000,2557.09,2.06429,2493.62,2.13349
4116012175222998,465,289.993,1000,2557.81,1.76574,2496.84,1.39761
4116016093221618,465,299.995,1000,2559.03,1.58853,2500.01,0.716372
4116020011223249,465,309.998,1000,2560.21,2.20678,2502.44,1.77481
4116023929224389,465,320,1000,2561.44,2.00729,2504.26,1.64322
4116027847223164,465,329.993,1000,2563.34,2.41804,2506.03,1.68362
4116031765222972,465,339.995,1000,2565.84,2.86122,2506.82,1.74786
4116035683222587,465,349.998,1000,2568.25,1.85147,2507.6,0.928298
4116039601222527,465,360,1000,2570.92,2.36046,2508.73,0.839152
